3.448 1 SYS_MON 16665 6082 5366 6858 1511 36
3.482 1 IMU_ACCEL_RAW 22 -73 -2107
3.485 1 IMU_GYRO_RAW -13 6 -12
3.488 1 IMU_MAG_RAW 4096 868 -4096
3.538 1 NAVIGATION 0 2 0. 0. 0. 0. 0 0
3.541 1 IMU_ACCEL_RAW 17 -70 -2109
3.544 1 IMU_GYRO_RAW -13 6 -12
3.547 1 IMU_MAG_RAW 4096 958 -4096
3.582 1 IMU_ACCEL_RAW 15 -73 -2106
3.585 1 IMU_GYRO_RAW -14 6 -12
3.588 1 IMU_MAG_RAW 4096 663 -4096
3.605 1 ADC_GENERIC 2040 1694
3.632 1 IMU_ACCEL_RAW 18 -80 -2106
3.635 1 IMU_GYRO_RAW -13 8 -11
3.638 1 IMU_MAG_RAW 4096 596 -4096
3.681 1 IMU_ACCEL_RAW 19 -76 -2105
3.684 1 IMU_GYRO_RAW -12 6 -12
3.687 1 IMU_MAG_RAW 4096 777 -4096
3.730 1 IMU_ACCEL_RAW 22 -75 -2097
3.734 1 IMU_GYRO_RAW -13 6 -13
3.737 1 IMU_MAG_RAW 4096 643 -4096
3.790 1 NAVIGATION 0 2 0. 0. 0. 0. 0 0
3.793 1 IMU_ACCEL_RAW 18 -74 -2107
3.796 1 IMU_GYRO_RAW -13 8 -13
3.799 1 IMU_MAG_RAW 4096 1176 -4096
3.802 1 DL_VALUE 9 1.
3.833 1 IMU_ACCEL_RAW 17 -75 -2088
3.836 1 IMU_GYRO_RAW -14 6 -12
3.839 1 IMU_MAG_RAW 4096 480 -4096
3.854 1 ADC_GENERIC 2040 1694
3.882 1 IMU_ACCEL_RAW 18 -75 -2109
3.885 1 IMU_GYRO_RAW -14 8 -12
3.888 1 IMU_MAG_RAW 4096 744 -4096
3.931 1 IMU_ACCEL_RAW 15 -80 -2104
3.934 1 IMU_GYRO_RAW -14 6 -12
3.934 1 DOWNLINK_STATUS 4 7522 423 1 1281. 72. 0.
3.937 1 IMU_MAG_RAW 4096 725 -4096
3.987 1 IMU_ACCEL_RAW 17 -71 -2102
3.990 1 IMU_GYRO_RAW -13 8 -13
3.994 1 IMU_MAG_RAW 4096 520 -4096
3.998 1 ALIVE 209,138,252,201,240,36,205,130,223,141,195,80,40,69,165,91
4.038 1 NAVIGATION 0 2 0. 0. 0. 0. 0 0
4.041 1 IMU_ACCEL_RAW 19 -77 -2107
4.045 1 IMU_GYRO_RAW -12 8 -13
4.048 1 IMU_MAG_RAW 4096 928 -4096
4.081 1 IMU_ACCEL_RAW 19 -78 -2106
4.084 1 IMU_GYRO_RAW -14 8 -12
4.087 1 IMU_MAG_RAW 4096 764 -4096
4.103 1 ADC_GENERIC 2039 1694
4.130 1 IMU_ACCEL_RAW 19 -70 -2104
4.133 1 IMU_GYRO_RAW -14 6 -13
4.137 1 IMU_MAG_RAW 4096 900 -4096
4.180 1 IMU_ACCEL_RAW 22 -76 -2102
4.183 1 IMU_GYRO_RAW -13 8 -12
4.187 1 IMU_MAG_RAW 4096 604 -4096
4.230 1 IMU_ACCEL_RAW 17 -79 -2103
4.233 1 IMU_GYRO_RAW -14 8 -11
4.236 1 IMU_MAG_RAW 4096 794 -4096
4.291 1 FBW_STATUS 2 0 1 0 0
4.295 1 NAVIGATION 0 2 0. 0. 0. 0. 0 0
4.299 1 IMU_ACCEL_RAW 16 -76 -2105
4.302 1 IMU_GYRO_RAW -14 6 -12
4.308 1 IMU_MAG_RAW 4096 801 -4096
4.309 1 DL_VALUE 10 0.
4.332 1 IMU_ACCEL_RAW 20 -69 -2102
4.335 1 IMU_GYRO_RAW -13 6 -12
4.339 1 IMU_MAG_RAW 4096 683 -4096
4.355 1 ADC_GENERIC 2040 1694
4.384 1 COMMANDS 0,-298,-185,0
4.387 1 IMU_ACCEL_RAW 18 -72 -2103
4.390 1 IMU_GYRO_RAW -14 6 -12
4.393 1 IMU_MAG_RAW 4096 513 -4096
4.431 1 IMU_ACCEL_RAW 18 -73 -2096
4.434 1 IMU_GYRO_RAW -13 8 -12
4.438 1 IMU_MAG_RAW 4096 663 -4096
4.445 1 SYS_MON 16666 6086 5398 6858 1511 36
4.486 1 ACTUATORS 0,1120,1508,1436,1485,1485
4.489 1 IMU_ACCEL_RAW 18 -78 -2100
4.493 1 IMU_GYRO_RAW -14 6 -13
4.496 1 IMU_MAG_RAW 4096 874 -4096
4.537 1 IMU_ACCEL_RAW 20 -73 -2104
4.541 1 IMU_GYRO_RAW -13 6 -12
4.544 1 IMU_MAG_RAW 4096 765 -4096
4.548 1 NAVIGATION 0 2 0. 0. 0. 0. 0 0
4.581 1 IMU_ACCEL_RAW 16 -74 -2102
4.584 1 IMU_GYRO_RAW -15 6 -13
4.587 1 IMU_MAG_RAW 4096 614 -4096
4.604 1 ADC_GENERIC 2039 1695
4.630 1 IMU_ACCEL_RAW 23 -72 -2113
4.633 1 IMU_GYRO_RAW -14 6 -12
4.636 1 IMU_MAG_RAW 4096 414 -4096
4.681 1 IMU_ACCEL_RAW 15 -73 -2102
4.684 1 IMU_GYRO_RAW -13 6 -12
4.688 1 IMU_MAG_RAW 4096 810 -4096
4.731 1 IMU_ACCEL_RAW 20 -84 -2102
4.734 1 IMU_GYRO_RAW -14 8 -12
4.738 1 IMU_MAG_RAW 4096 769 -4096
4.790 1 NAVIGATION 0 2 0. 0. 0. 0. 0 0
4.793 1 IMU_ACCEL_RAW 21 -74 -2107
4.796 1 IMU_GYRO_RAW -13 6 -12
4.799 1 IMU_MAG_RAW 4096 997 -4096
4.801 1 DL_VALUE 11 1.
4.832 1 IMU_ACCEL_RAW 18 -76 -2104
4.835 1 IMU_GYRO_RAW -14 6 -12
4.838 1 IMU_MAG_RAW 4096 611 -4096
4.853 1 ADC_GENERIC 2039 1694
4.882 1 IMU_ACCEL_RAW 22 -76 -2099
4.885 1 IMU_GYRO_RAW -13 8 -12
4.888 1 IMU_MAG_RAW 4096 1047 -4096
4.932 1 IMU_ACCEL_RAW 20 -73 -2102
4.934 1 DOWNLINK_STATUS 5 8838 497 1 1316. 74. 0.
4.935 1 IMU_GYRO_RAW -14 8 -12
4.938 1 IMU_MAG_RAW 4096 822 -4096
4.981 1 IMU_ACCEL_RAW 17 -78 -2105
4.984 1 IMU_GYRO_RAW -14 6 -13
4.987 1 IMU_MAG_RAW 4096 579 -4096
5.037 1 NAVIGATION 0 2 0. 0. 0. 0. 0 0
5.040 1 IMU_ACCEL_RAW 19 -72 -2108
5.043 1 IMU_GYRO_RAW -14 8 -13
5.046 1 IMU_MAG_RAW 4096 536 -4096
5.080 1 IMU_ACCEL_RAW 16 -76 -2105
5.083 1 IMU_GYRO_RAW -14 6 -11
5.087 1 IMU_MAG_RAW 4096 653 -4096
5.103 1 ADC_GENERIC 2038 1694
5.131 1 IMU_ACCEL_RAW 21 -75 -2106
5.134 1 IMU_GYRO_RAW -13 8 -12
5.137 1 IMU_MAG_RAW 4096 570 -4096
5.183 1 IMU_ACCEL_RAW 16 -75 -2113
5.186 1 IMU_GYRO_RAW -14 6 -12
5.189 1 IMU_MAG_RAW 4096 892 -4096
5.232 1 IMU_ACCEL_RAW 19 -74 -2106
5.235 1 IMU_GYRO_RAW -13 8 -12
5.238 1 IMU_MAG_RAW 4096 468 -4096
5.290 1 NAVIGATION 0 2 0. 0. 0. 0. 0 0
5.293 1 IMU_ACCEL_RAW 18 -71 -2101
5.297 1 IMU_GYRO_RAW -13 6 -13
5.300 1 IMU_MAG_RAW 4096 985 -4096
5.302 1 DL_VALUE 0 3.
5.332 1 IMU_ACCEL_RAW 18 -81 -2111
5.335 1 IMU_GYRO_RAW -14 6 -11
5.338 1 IMU_MAG_RAW 4096 702 -4096
5.354 1 ADC_GENERIC 2039 1694
5.382 1 IMU_ACCEL_RAW 21 -77 -2108
5.386 1 IMU_GYRO_RAW -14 6 -13
5.389 1 IMU_MAG_RAW 4096 969 -4096
5.431 1 IMU_ACCEL_RAW 21 -73 -2100
5.434 1 IMU_GYRO_RAW -13 6 -12
5.437 1 IMU_MAG_RAW 4096 829 -4096
5.447 1 SYS_MON 16666 6084 5408 6759 1511 36
5.463 1 PONG 
5.481 1 IMU_ACCEL_RAW 22 -76 -2107
5.484 1 IMU_GYRO_RAW -13 6 -12
5.487 1 IMU_MAG_RAW 4096 626 -4096
5.537 1 NAVIGATION 0 2 0. 0. 0. 0. 0 0
5.541 1 IMU_ACCEL_RAW 20 -76 -2106
5.544 1 IMU_GYRO_RAW -13 6 -12
5.547 1 IMU_MAG_RAW 4096 1041 -4096
5.581 1 IMU_ACCEL_RAW 24 -81 -2107
5.584 1 IMU_GYRO_RAW -13 6 -12
5.587 1 IMU_MAG_RAW 4096 846 -4096
5.603 1 ADC_GENERIC 2039 1695
5.631 1 IMU_ACCEL_RAW 19 -77 -2101
5.634 1 IMU_GYRO_RAW -13 8 -13
5.637 1 IMU_MAG_RAW 4096 753 -4096
5.681 1 IMU_ACCEL_RAW 14 -78 -2109
5.684 1 IMU_GYRO_RAW -13 6 -13
5.687 1 IMU_MAG_RAW 4096 898 -4096
5.731 1 IMU_ACCEL_RAW 21 -75 -2109
5.734 1 IMU_GYRO_RAW -13 6 -12
5.737 1 IMU_MAG_RAW 4096 1044 -4096
5.791 1 NAVIGATION 0 2 0. 0. 0. 0. 0 0
5.793 1 IMU_ACCEL_RAW 19 -73 -2103
5.796 1 IMU_GYRO_RAW -14 8 -12
5.799 1 IMU_MAG_RAW 4096 907 -4096
5.801 1 DL_VALUE 1 0.
5.830 1 IMU_ACCEL_RAW 20 -77 -2105
5.833 1 IMU_GYRO_RAW -13 6 -12
5.836 1 IMU_MAG_RAW 4096 749 -4096
5.853 1 ADC_GENERIC 2039 1695
5.884 1 IMU_ACCEL_RAW 17 -77 -2104
5.884 1 IMU_GYRO_RAW -14 6 -12
5.887 1 IMU_MAG_RAW 4096 753 -4096
5.932 1 IMU_ACCEL_RAW 22 -74 -2110
5.934 1 DOWNLINK_STATUS 6 10107 569 1 1269. 72. 29.97
5.935 1 IMU_GYRO_RAW -14 6 -13
5.938 1 IMU_MAG_RAW 4096 727 -4096
5.981 1 IMU_ACCEL_RAW 19 -76 -2105
5.984 1 IMU_GYRO_RAW -14 6 -12
5.987 1 IMU_MAG_RAW 4096 777 -4096
6.039 1 NAVIGATION 0 2 0. 0. 0. 0. 0 0
6.042 1 IMU_ACCEL_RAW 23 -72 -2105
6.045 1 IMU_GYRO_RAW -14 6 -12
6.048 1 IMU_MAG_RAW 4096 556 -4096
6.086 1 IMU_ACCEL_RAW 15 -71 -2100
6.089 1 IMU_GYRO_RAW -14 8 -12
6.092 1 IMU_MAG_RAW 4096 735 -4096
6.096 1 ALIVE 209,138,252,201,240,36,205,130,223,141,195,80,40,69,165,91
6.103 1 ADC_GENERIC 2038 1695
6.132 1 IMU_ACCEL_RAW 17 -75 -2097
6.135 1 IMU_GYRO_RAW -13 6 -13
6.138 1 IMU_MAG_RAW 4096 1054 -4096
6.182 1 IMU_ACCEL_RAW 19 -82 -2103
6.186 1 IMU_GYRO_RAW -13 6 -12
6.189 1 IMU_MAG_RAW 4096 880 -4096
6.230 1 IMU_ACCEL_RAW 16 -72 -2100
6.233 1 IMU_GYRO_RAW -14 8 -13
6.237 1 IMU_MAG_RAW 4096 820 -4096
6.289 1 FBW_STATUS 2 0 1 0 0
6.294 1 NAVIGATION 0 2 0. 0. 0. 0. 0 0
6.297 1 IMU_ACCEL_RAW 18 -78 -2100
6.300 1 IMU_GYRO_RAW -13 6 -12
6.303 1 IMU_MAG_RAW 4096 972 -4096
6.305 1 DL_VALUE 2 50.
6.331 1 IMU_ACCEL_RAW 17 -73 -2104
6.334 1 IMU_GYRO_RAW -14 8 -12
6.337 1 IMU_MAG_RAW 4096 678 -4096
6.352 1 ADC_GENERIC 2038 1695
6.382 1 IMU_ACCEL_RAW 22 -81 -2102
6.385 1 IMU_GYRO_RAW -13 6 -13
6.388 1 IMU_MAG_RAW 4096 930 -4096
6.431 1 IMU_ACCEL_RAW 18 -77 -2105
6.437 1 IMU_GYRO_RAW -14 8 -12
6.437 1 IMU_MAG_RAW 4096 766 -4096
6.447 1 SYS_MON 16666 6087 5367 6853 1511 36
6.481 1 IMU_ACCEL_RAW 21 -74 -2105
6.484 1 IMU_GYRO_RAW -13 6 -12
6.490 1 IMU_MAG_RAW 4096 679 -4096
6.536 1 IMU_ACCEL_RAW 19 -71 -2100
6.539 1 IMU_GYRO_RAW -13 6 -12
6.542 1 IMU_MAG_RAW 4096 954 -4096
6.547 1 NAVIGATION 0 2 0. 0. 0. 0. 0 0
6.581 1 IMU_ACCEL_RAW 15 -75 -2109
6.584 1 IMU_GYRO_RAW -14 6 -12
6.587 1 IMU_MAG_RAW 4096 527 -4096
6.603 1 ADC_GENERIC 2037 1695
6.632 1 IMU_ACCEL_RAW 23 -81 -2102
6.635 1 IMU_GYRO_RAW -12 6 -12
6.638 1 IMU_MAG_RAW 4096 654 -4096
6.681 1 IMU_ACCEL_RAW 20 -72 -2104
6.684 1 IMU_GYRO_RAW -14 6 -13
6.687 1 IMU_MAG_RAW 4096 587 -4096
6.731 1 IMU_ACCEL_RAW 17 -76 -2101
6.734 1 IMU_GYRO_RAW -13 6 -12
6.737 1 IMU_MAG_RAW 4096 714 -4096
6.788 1 IMU_ACCEL_RAW 14 -74 -2105
6.791 1 IMU_GYRO_RAW -13 8 -13
6.794 1 IMU_MAG_RAW 4096 899 -4096
6.796 1 DL_VALUE 3 0.
6.801 1 NAVIGATION 0 2 0. 0. 0. 0. 0 0
6.831 1 IMU_ACCEL_RAW 17 -78 -2107
6.834 1 IMU_GYRO_RAW -14 8 -12
6.837 1 IMU_MAG_RAW 4096 799 -4096
6.852 1 ADC_GENERIC 2039 1695
6.883 1 IMU_ACCEL_RAW 16 -73 -2111
6.886 1 IMU_GYRO_RAW -14 6 -12
6.889 1 IMU_MAG_RAW 4096 750 -4096
6.931 1 IMU_ACCEL_RAW 14 -75 -2109
6.934 1 IMU_GYRO_RAW -14 6 -11
6.934 1 DOWNLINK_STATUS 7 11425 643 1 1318. 74. 29.97
6.937 1 IMU_MAG_RAW 4096 554 -4096
6.983 1 IMU_ACCEL_RAW 22 -74 -2107
6.986 1 IMU_GYRO_RAW -13 6 -13
6.989 1 IMU_MAG_RAW 4096 998 -4096
7.036 1 NAVIGATION 0 2 0. 0. 0. 0. 0 0
7.040 1 IMU_ACCEL_RAW 20 -73 -2098
7.043 1 IMU_GYRO_RAW -13 6 -11
7.046 1 IMU_MAG_RAW 4096 723 -4096
7.081 1 IMU_ACCEL_RAW 15 -74 -2103
7.084 1 IMU_GYRO_RAW -13 6 -12
7.087 1 IMU_MAG_RAW 4096 821 -4096
7.104 1 ADC_GENERIC 2039 1695
7.132 1 IMU_ACCEL_RAW 14 -78 -2111
7.135 1 IMU_GYRO_RAW -13 6 -12
7.138 1 IMU_MAG_RAW 4096 872 -4096
7.183 1 IMU_ACCEL_RAW 18 -76 -2103
7.186 1 IMU_GYRO_RAW -14 6 -12
7.189 1 IMU_MAG_RAW 4096 767 -4096
7.230 1 IMU_ACCEL_RAW 12 -78 -2096
7.233 1 IMU_GYRO_RAW -13 8 -12
7.236 1 IMU_MAG_RAW 4096 935 -4096
7.288 1 IMU_ACCEL_RAW 14 -74 -2108
7.291 1 IMU_GYRO_RAW -13 6 -12
7.294 1 IMU_MAG_RAW 4096 907 -4096
7.296 1 DL_VALUE 4 0.
7.303 1 NAVIGATION 0 2 0. 0. 0. 0. 0 0
7.331 1 IMU_ACCEL_RAW 20 -74 -2101
7.334 1 IMU_GYRO_RAW -13 6 -13
7.337 1 IMU_MAG_RAW 4096 557 -4096
7.353 1 ADC_GENERIC 2039 1695
7.382 1 IMU_ACCEL_RAW 19 -74 -2105
7.385 1 IMU_GYRO_RAW -13 8 -12
7.388 1 IMU_MAG_RAW 4096 565 -4096
7.430 1 IMU_ACCEL_RAW 20 -78 -2106
7.433 1 IMU_GYRO_RAW -14 6 -13
7.436 1 IMU_MAG_RAW 4096 567 -4096
7.446 1 SYS_MON 16666 6084 5366 6456 1511 36
7.486 1 IMU_ACCEL_RAW 18 -75 -2095
7.486 1 IMU_GYRO_RAW -13 6 -12
7.488 1 IMU_MAG_RAW 4096 852 -4096
7.537 1 IMU_ACCEL_RAW 16 -73 -2103
7.541 1 IMU_GYRO_RAW -13 6 -12
7.544 1 IMU_MAG_RAW 4096 787 -4096
7.548 1 NAVIGATION 0 2 0. 0. 0. 0. 0 0
7.584 1 IMU_ACCEL_RAW 16 -75 -2106
7.586 1 IMU_GYRO_RAW -14 6 -12
7.589 1 IMU_MAG_RAW 4096 553 -4096
7.605 1 ADC_GENERIC 2039 1694
7.632 1 IMU_ACCEL_RAW 15 -74 -2108
7.635 1 IMU_GYRO_RAW -13 6 -13
7.639 1 IMU_MAG_RAW 4096 547 -4096
7.684 1 IMU_ACCEL_RAW 16 -82 -2109
7.685 1 IMU_GYRO_RAW -13 6 -12
7.688 1 IMU_MAG_RAW 4096 1026 -4096
7.731 1 IMU_ACCEL_RAW 15 -75 -2101
7.734 1 IMU_GYRO_RAW -14 6 -11
7.737 1 IMU_MAG_RAW 4096 782 -4096
7.790 1 NAVIGATION 0 2 0. 0. 0. 0. 0 0
7.793 1 IMU_ACCEL_RAW 22 -76 -2099
7.796 1 IMU_GYRO_RAW -13 6 -12
7.800 1 IMU_MAG_RAW 4096 801 -4096
7.802 1 DL_VALUE 5 0.
7.830 1 IMU_ACCEL_RAW 14 -75 -2104
7.833 1 IMU_GYRO_RAW -13 6 -11
7.836 1 IMU_MAG_RAW 4096 616 -4096
7.854 1 ADC_GENERIC 2039 1695
7.882 1 IMU_ACCEL_RAW 20 -74 -2102
7.885 1 IMU_GYRO_RAW -14 6 -12
7.888 1 IMU_MAG_RAW 4096 753 -4096
7.931 1 IMU_ACCEL_RAW 19 -79 -2107
7.934 1 IMU_GYRO_RAW -14 6 -11
7.934 1 DOWNLINK_STATUS 8 12688 714 1 1263. 71. 29.97
7.938 1 IMU_MAG_RAW 4096 781 -4096
7.982 1 IMU_ACCEL_RAW 16 -79 -2102
7.985 1 IMU_GYRO_RAW -13 6 -11
7.988 1 IMU_MAG_RAW 4096 852 -4096
8.037 1 NAVIGATION 0 2 0. 0. 0. 0. 0 0
8.040 1 IMU_ACCEL_RAW 16 -76 -2103
8.043 1 IMU_GYRO_RAW -13 6 -13
8.047 1 IMU_MAG_RAW 4096 1064 -4096
8.082 1 IMU_ACCEL_RAW 16 -74 -2108
8.085 1 IMU_GYRO_RAW -14 8 -12
8.088 1 IMU_MAG_RAW 4096 1012 -4096
8.104 1 ADC_GENERIC 2038 1695
8.132 1 IMU_ACCEL_RAW 13 -76 -2111
8.135 1 IMU_GYRO_RAW -13 6 -12
8.138 1 IMU_MAG_RAW 4096 968 -4096
8.185 1 IMU_ACCEL_RAW 18 -73 -2110
8.188 1 IMU_GYRO_RAW -13 6 -12
8.191 1 IMU_MAG_RAW 4096 680 -4096
8.195 1 ALIVE 209,138,252,201,240,36,205,130,223,141,195,80,40,69,165,91
8.232 1 IMU_ACCEL_RAW 17 -77 -2111
8.236 1 IMU_GYRO_RAW -14 6 -12
8.239 1 IMU_MAG_RAW 4096 730 -4096
8.292 1 NAVIGATION 0 2 0. 0. 0. 0. 0 0
8.295 1 IMU_ACCEL_RAW 8 -67 -2108
8.299 1 IMU_GYRO_RAW -13 6 -12
8.302 1 IMU_MAG_RAW 4096 561 -4096
8.305 1 DL_VALUE 6 100.
8.308 1 FBW_STATUS 2 0 1 0 0
8.332 1 IMU_ACCEL_RAW 17 -71 -2109
8.335 1 IMU_GYRO_RAW -15 6 -12
8.338 1 IMU_MAG_RAW 4096 910 -4096
8.353 1 ADC_GENERIC 2039 1695
8.381 1 IMU_ACCEL_RAW 19 -81 -2105
8.384 1 IMU_GYRO_RAW -13 6 -11
8.388 1 IMU_MAG_RAW 4096 934 -4096
8.436 1 IMU_ACCEL_RAW 16 -76 -2105
8.436 1 IMU_GYRO_RAW -14 6 -12
8.438 1 IMU_MAG_RAW 4096 782 -4096
8.446 1 SYS_MON 16666 6085 5463 6797 1511 36
8.482 1 IMU_ACCEL_RAW 14 -77 -2101
8.485 1 IMU_GYRO_RAW -13 6 -12
8.488 1 IMU_MAG_RAW 4096 1177 -4096
8.539 1 NAVIGATION 0 2 0. 0. 0. 0. 0 0
8.542 1 IMU_ACCEL_RAW 15 -76 -2115
8.545 1 IMU_GYRO_RAW -14 6 -13
8.548 1 IMU_MAG_RAW 4096 668 -4096
8.583 1 IMU_ACCEL_RAW 11 -74 -2108
8.586 1 IMU_GYRO_RAW -13 6 -13
8.589 1 IMU_MAG_RAW 4096 848 -4096
8.604 1 ADC_GENERIC 2048 1706
8.632 1 IMU_ACCEL_RAW 18 -78 -2103
8.635 1 IMU_GYRO_RAW -13 6 -12
8.638 1 IMU_MAG_RAW 4096 914 -4096
8.684 1 IMU_ACCEL_RAW 11 -72 -2107
8.686 1 IMU_GYRO_RAW -13 6 -12
8.689 1 IMU_MAG_RAW 4096 819 -4096
8.733 1 IMU_ACCEL_RAW 15 -77 -2106
8.736 1 IMU_GYRO_RAW -13 6 -12
8.739 1 IMU_MAG_RAW 4096 737 -4096
8.786 1 SETTING 0 1 3.
8.791 1 NAVIGATION 0 2 0. 0. 0. 0. 0 0
8.794 1 IMU_ACCEL_RAW 17 -76 -2109
8.797 1 IMU_GYRO_RAW -13 6 -12
8.800 1 IMU_MAG_RAW 4096 437 -4096
8.802 1 DL_VALUE 7 2.
8.833 1 IMU_ACCEL_RAW 18 -78 -2101
8.836 1 IMU_GYRO_RAW -13 6 -12
8.839 1 IMU_MAG_RAW 4096 901 -4096
8.841 1 DL_VALUE 0 3.
8.854 1 ADC_GENERIC 2047 1705
8.883 1 IMU_ACCEL_RAW 14 -74 -2099
8.886 1 IMU_GYRO_RAW -12 6 -13
8.889 1 IMU_MAG_RAW 4096 686 -4096
8.930 1 IMU_ACCEL_RAW 24 -74 -2104
8.933 1 IMU_GYRO_RAW -13 6 -13
8.935 1 DOWNLINK_STATUS 9 13999 788 1 1311. 74. 29.97
8.936 1 IMU_MAG_RAW 4096 961 -4096
8.981 1 IMU_ACCEL_RAW 15 -75 -2101
8.987 1 IMU_GYRO_RAW -14 6 -12
8.988 1 IMU_MAG_RAW 4096 749 -4096
9.037 1 NAVIGATION 0 2 0. 0. 0. 0. 0 0
9.040 1 IMU_ACCEL_RAW 17 -71 -2102
9.043 1 IMU_GYRO_RAW -14 6 -12
9.046 1 IMU_MAG_RAW 4096 749 -4096
9.082 1 IMU_ACCEL_RAW 17 -75 -2111
9.085 1 IMU_GYRO_RAW -14 6 -12
9.088 1 IMU_MAG_RAW 4096 1119 -4096
9.102 1 ADC_GENERIC 2046 1704
9.132 1 IMU_ACCEL_RAW 14 -76 -2104
9.135 1 IMU_GYRO_RAW -14 6 -13
9.138 1 IMU_MAG_RAW 4096 618 -4096
9.181 1 IMU_ACCEL_RAW 17 -76 -2109
9.185 1 IMU_GYRO_RAW -14 8 -12
