71.695 3 10 1 3 34 89 198 
71.946 4 11 1 4 33 64 248 
72.196 5 12 1 5 32 20 298 
72.446 6 13 1 6 32 0 349 
74.445 0 7 0 0 36 3 50 
74.696 1 8 1 1 35 36 100 
74.945 2 9 1 2 34 77 150 
75.195 3 10 1 3 33 88 200 
75.446 4 11 0 4 32 58 250 
75.695 5 12 1 5 32 15 300 
75.945 6 13 0 6 31 0 351 
77.946 0 7 0 0 35 5 52 
78.195 1 8 0 1 34 42 102 
78.446 2 9 0 2 33 81 152 
78.695 3 10 0 3 32 86 202 
78.946 4 11 1 4 31 52 252 
79.195 5 12 1 5 31 11 302 
79.446 6 13 1 6 30 1 353 
81.445 0 7 0 0 33 9 54 
81.695 1 8 0 1 33 48 104 
81.945 2 9 1 2 32 85 154 
82.196 3 10 1 3 31 83 204 
82.446 4 11 1 4 31 46 254 
82.695 5 12 1 5 30 7 304 
82.945 6 13 1 6 30 4 355 
84.946 0 7 0 0 32 13 56 
85.195 1 8 1 1 32 55 106 
85.445 2 9 0 2 31 87 156 
85.696 3 10 1 3 31 80 206 
85.945 4 11 1 4 30 39 256 
86.196 5 12 1 5 30 4 306 
86.446 6 13 1 6 30 6 357 
88.446 0 7 0 0 31 18 58 
88.695 1 8 0 1 31 61 108 
88.946 2 9 1 2 30 89 158 
89.195 3 10 1 3 30 75 208 
89.445 4 11 1 4 30 33 258 
89.696 5 12 1 5 30 2 308 
89.946 6 13 1 6 30 10 359 
91.945 0 7 0 0 31 23 60 
92.195 1 8 0 1 30 66 110 
92.445 2 9 0 2 30 89 160 
92.695 3 10 1 3 30 70 210 
92.946 4 11 1 4 30 27 260 
93.195 5 12 0 5 30 0 310 
93.445 6 13 0 6 30 15 1 
95.446 0 7 0 0 30 29 62 
95.695 1 8 1 1 30 72 112 
95.946 2 9 1 2 30 89 162 
96.195 3 10 1 3 30 65 212 
96.446 4 11 1 4 30 22 262 
96.696 5 12 1 5 30 0 312 
96.945 6 13 1 6 30 20 3 
98.945 0 7 0 0 30 35 64 
99.196 1 8 1 1 30 76 114 
99.446 2 9 0 2 30 88 164 
99.695 3 10 1 3 30 59 214 
99.945 4 11 0 4 30 16 264 
100.196 5 12 1 5 30 0 314 
100.446 6 13 1 6 30 25 5 
102.446 0 7 0 0 30 41 66 
102.695 1 8 0 1 30 81 116 
102.945 2 9 1 2 30 87 166 
103.196 3 10 1 3 30 53 216 
103.446 4 11 1 4 30 12 266 
103.695 5 12 1 5 31 1 316 
103.945 6 13 1 6 31 31 7 
105.945 0 7 0 0 30 47 68 
106.196 1 8 1 1 30 84 118 
106.445 2 9 1 2 30 84 168 
106.696 3 10 0 3 30 47 218 
106.946 4 11 1 4 31 8 268 
107.195 5 12 0 5 31 3 318 
107.446 6 13 1 6 32 37 9 
109.446 0 7 0 0 30 53 70 
109.696 1 8 1 1 30 87 120 
109.946 2 9 1 2 30 80 170 
110.195 3 10 1 3 31 41 220 
110.446 4 11 1 4 31 4 270 
110.696 5 12 1 5 32 6 320 
110.945 6 13 0 6 33 43 11 
112.945 0 7 0 0 30 59 72 
113.196 1 8 0 1 30 88 122 
113.446 2 9 1 2 31 76 172 
113.696 3 10 1 3 32 34 222 
113.945 4 11 0 4 32 2 272 
114.196 5 12 1 5 33 9 322 
114.446 6 13 1 6 34 50 13 
116.446 0 7 0 0 31 65 74 
116.695 1 8 0 1 31 89 124 
116.945 2 9 1 2 32 72 174 
117.195 3 10 0 3 33 28 224 
117.445 4 11 1 4 33 0 274 
117.696 5 12 1 5 34 14 324 
117.946 6 13 1 6 35 56 15 
119.946 0 7 0 0 31 71 76 
120.195 1 8 1 1 32 89 126 
120.446 2 9 1 2 33 66 176 
120.695 3 10 1 3 34 23 226 
120.945 4 11 1 4 35 0 276 
121.195 5 12 1 5 36 19 326 
121.445 6 13 1 6 37 62 17 
123.446 0 7 0 0 32 75 78 
123.695 1 8 0 1 33 89 128 
123.946 2 9 0 2 34 61 178 
124.195 3 10 1 3 35 17 228 
124.445 4 11 0 4 36 0 278 
124.696 5 12 1 5 37 24 328 
124.946 6 13 1 6 38 67 19 
126.946 0 7 0 0 33 80 80 
127.196 1 8 0 1 34 87 130 
127.446 2 9 1 2 35 54 180 
127.695 3 10 0 3 36 13 230 
127.946 4 11 1 4 37 1 280 
128.195 5 12 1 5 38 30 330 
128.445 6 13 0 6 39 73 21 
130.446 0 7 0 0 34 83 82 
130.695 1 8 1 1 35 84 132 
130.946 2 9 0 2 36 48 182 
131.196 3 10 1 3 37 9 232 
131.445 4 11 1 4 39 2 282 
131.696 5 12 1 5 40 36 332 
131.946 6 13 1 6 41 77 23 
133.946 0 7 0 0 36 86 84 
134.195 1 8 1 1 37 81 134 
134.445 2 9 1 2 38 42 184 
134.696 3 10 1 3 39 5 234 
134.946 4 11 1 4 40 5 284 
135.196 5 12 1 5 41 42 334 
135.446 6 13 1 6 42 81 25 
137.445 0 7 0 0 37 88 86 
137.696 1 8 0 1 38 77 136 
137.946 2 9 0 2 39 36 186 
138.195 3 10 0 3 40 2 236 
138.445 4 11 0 4 41 9 286 
138.696 5 12 0 5 42 48 336 
138.945 6 13 1 6 43 84 27 
140.945 0 7 0 0 38 89 88 
141.196 1 8 1 1 39 73 138 
141.446 2 9 1 2 41 30 188 
141.696 3 10 1 3 42 1 238 
141.945 4 11 1 4 43 13 288 
142.196 5 12 1 5 44 55 338 
142.446 6 13 1 6 45 87 29 
144.445 0 7 0 0 40 89 90 
144.696 1 8 1 1 41 67 140 
144.946 2 9 0 2 42 24 190 
145.195 3 10 1 3 43 0 240 
145.445 4 11 1 4 44 17 290 
145.696 5 12 1 5 45 61 340 
145.946 6 13 0 6 46 89 31 
147.945 0 7 0 0 41 89 92 
148.196 1 8 0 1 42 62 142 
148.445 2 9 1 2 43 18 192 
148.696 3 10 0 3 44 0 242 
148.945 4 11 1 4 45 23 292 
149.195 5 12 1 5 46 66 342 
149.446 6 13 1 6 47 89 33 
151.446 0 7 0 0 43 87 94 
151.695 1 8 0 1 44 56 144 
151.946 2 9 0 2 45 14 194 
152.195 3 10 1 3 45 0 244 
152.446 4 11 1 4 46 28 294 
152.696 5 12 0 5 47 72 344 
152.945 6 13 1 6 48 89 35 
154.945 0 7 0 0 44 85 96 
155.196 1 8 1 1 45 50 146 
155.446 2 9 1 2 46 9 196 
155.695 3 10 1 3 47 2 246 
155.946 4 11 1 4 47 34 296 
156.195 5 12 1 5 48 76 346 
156.446 6 13 1 6 48 88 37 
158.445 0 7 0 0 45 82 98 
158.696 1 8 0 1 46 43 148 
158.945 2 9 1 2 47 6 198 
159.196 3 10 1 3 47 4 248 
159.446 4 11 1 4 48 41 298 
159.695 5 12 1 5 49 80 348 
159.946 6 13 1 6 49 87 39 
161.946 0 7 0 0 46 78 100 
162.195 1 8 0 1 47 37 150 
162.445 2 9 1 2 48 3 200 
162.696 3 10 1 3 48 8 250 
162.946 4 11 0 4 49 47 300 
163.196 5 12 1 5 49 84 350 
163.446 6 13 0 6 49 84 41 
165.446 0 7 0 0 47 74 102 
165.695 1 8 1 1 48 31 152 
165.946 2 9 1 2 48 1 202 
166.195 3 10 1 3 49 12 252 
166.446 4 11 1 4 49 53 302 
166.696 5 12 0 5 49 87 352 
166.946 6 13 1 6 49 80 43 
168.946 0 7 0 0 48 69 104 
169.195 1 8 1 1 48 25 154 
169.445 2 9 1 2 49 0 204 
169.696 3 10 1 3 49 16 254 
169.946 4 11 1 4 49 59 304 
170.195 5 12 1 5 49 88 354 
170.446 6 13 1 6 49 76 45 
172.446 0 7 0 0 49 63 106 
172.695 1 8 0 1 49 20 156 
172.945 2 9 1 2 49 0 206 
173.196 3 10 1 3 49 22 256 
173.446 4 11 1 4 49 65 306 
173.696 5 12 1 5 49 89 356 
173.946 6 13 1 6 49 72 47 
175.945 0 7 0 0 49 57 108 
176.196 1 8 1 1 49 15 158 
176.446 2 9 0 2 49 0 208 
176.695 3 10 0 3 49 27 258 
176.946 4 11 1 4 49 70 308 
177.195 5 12 1 5 49 89 358 
177.445 6 13 1 6 49 66 49 
179.445 0 7 0 0 49 51 110 
179.695 1 8 1 1 49 10 160 
179.946 2 9 1 2 49 2 210 
180.195 3 10 1 3 49 33 260 
180.445 4 11 1 4 49 75 310 
180.696 5 12 1 5 49 89 0 
180.945 6 13 0 6 48 61 51 
182.945 0 7 0 0 49 45 112 
183.196 1 8 0 1 49 6 162 
183.446 2 9 0 2 49 4 212 
183.696 3 10 1 3 49 39 262 
183.945 4 11 1 4 49 80 312 
184.196 5 12 1 5 48 87 2 
184.445 6 13 1 6 47 55 53 
186.446 0 7 0 0 49 38 114 
186.695 1 8 0 1 49 3 164 
186.946 2 9 1 2 49 7 214 
187.195 3 10 0 3 48 46 264 
187.445 4 11 0 4 48 83 314 
187.696 5 12 1 5 47 85 4 
187.946 6 13 1 6 46 48 55 
189.947 0 7 0 0 49 32 116 
190.196 1 8 1 1 49 1 166 
190.445 2 9 0 2 48 11 216 
190.696 3 10 1 3 48 52 266 
190.945 4 11 1 4 47 86 316 
191.196 5 12 1 5 46 81 6 
191.446 6 13 1 6 45 42 57 
193.446 0 7 0 0 49 26 118 
193.695 1 8 0 1 48 0 168 
193.945 2 9 1 2 48 15 218 
194.196 3 10 1 3 47 58 268 
194.446 4 11 1 4 46 88 318 
194.694 5 12 1 5 45 77 8 
194.945 6 13 1 6 44 36 59 
196.945 0 7 0 0 48 21 120 
197.196 1 8 0 1 47 0 170 
197.445 2 9 0 2 47 20 220 
197.696 3 10 0 3 46 64 270 
197.946 4 11 1 4 45 89 320 
198.196 5 12 0 5 44 73 10 
198.446 6 13 0 6 43 30 61 
200.445 0 7 0 0 47 16 122 
200.696 1 8 1 1 46 0 172 
200.945 2 9 1 2 46 26 222 
201.195 3 10 1 3 45 69 272 
201.445 4 11 0 4 44 89 322 
201.696 5 12 1 5 43 68 12 
201.946 6 13 1 6 42 24 63 
203.946 0 7 0 0 46 11 124 
204.195 1 8 1 1 45 1 174 
204.446 2 9 0 2 44 32 224 
204.695 3 10 1 3 43 74 274 
204.945 4 11 1 4 42 89 324 
205.195 5 12 1 5 41 62 14 
205.446 6 13 1 6 40 19 65 
207.446 0 7 0 0 45 7 126 
207.696 1 8 0 1 44 3 176 
207.946 2 9 1 2 43 38 226 
208.195 3 10 0 3 42 79 276 
208.446 4 11 1 4 41 87 326 
208.696 5 12 1 5 40 56 16 
208.946 6 13 1 6 39 14 67 
210.946 0 7 0 0 44 4 128 
211.195 1 8 1 1 43 6 178 
211.445 2 9 1 2 42 44 228 
211.695 3 10 1 3 41 82 278 
211.947 4 11 0 4 40 85 328 
212.196 5 12 0 5 39 50 18 
212.446 6 13 1 6 37 9 69 
214.445 0 7 0 0 43 2 130 
214.695 1 8 1 1 42 10 180 
214.946 2 9 1 2 40 51 230 
215.196 3 10 1 3 39 85 280 
215.446 4 11 1 4 38 82 330 
215.695 5 12 1 5 37 43 20 
215.945 6 13 0 6 36 6 71 
217.946 0 7 0 0 41 0 132 
218.195 1 8 0 1 40 14 182 
218.447 2 9 1 2 39 57 232 
218.696 3 10 0 3 38 88 282 
218.949 4 11 1 4 37 78 332 
219.196 5 12 1 5 36 37 22 
219.444 6 13 1 6 35 3 73 
221.446 0 7 0 0 40 0 134 
221.695 1 8 0 1 39 19 184 
221.945 2 9 1 2 38 63 234 
222.196 3 10 1 3 37 89 284 
222.446 4 11 1 4 36 74 334 
222.696 5 12 1 5 35 31 24 
222.946 6 13 1 6 34 1 75 
224.946 0 7 0 0 38 0 136 
225.195 1 8 1 1 37 25 186 
225.445 2 9 1 2 36 68 236 
225.695 3 10 1 3 35 89 286 
225.945 4 11 0 4 34 69 336 
226.195 5 12 1 5 33 25 26 
226.446 6 13 1 6 33 0 77 
228.445 0 7 0 0 37 1 138 
228.695 1 8 0 1 36 31 188 
228.945 2 9 0 2 35 73 238 
229.196 3 10 1 3 34 89 288 
229.446 4 11 1 4 33 63 338 
229.696 5 12 1 5 32 20 28 
229.945 6 13 1 6 32 0 79 
231.945 0 7 0 0 36 3 140 
232.196 1 8 0 1 35 37 190 
232.445 2 9 1 2 34 78 240 
232.696 3 10 1 3 33 88 290 
232.945 4 11 1 4 32 57 340 
233.194 5 12 1 5 31 15 30 
233.445 6 13 0 6 31 0 81 
235.446 0 7 0 0 34 6 142 
235.695 1 8 1 1 34 43 192 
235.945 2 9 0 2 33 82 242 
236.196 3 10 1 3 32 86 292 
236.445 4 11 1 4 31 51 342 
236.696 5 12 1 6 31 10 32 
236.945 6 13 1 7 30 2 83 
238.946 0 7 0 1 33 9 144 
239.195 1 8 1 2 33 49 194 
239.446 2 9 1 3 32 85 244 
239.695 3 10 1 4 31 83 294 
239.946 4 11 1 5 31 45 344 
240.195 5 12 1 6 30 7 34 
240.445 6 13 1 7 30 4 85 
242.445 0 7 0 1 32 13 146 
242.696 1 8 0 2 32 55 196 
242.946 2 9 0 3 31 87 246 
243.196 3 10 1 4 30 79 296 
243.446 4 11 1 5 30 39 346 
243.695 5 12 0 6 30 4 36 
243.945 6 13 1 7 30 7 87 
245.945 0 7 0 1 31 18 148 
246.195 1 8 1 2 31 61 198 
246.445 2 9 1 3 30 89 248 
246.695 3 10 0 4 30 75 298 
246.946 4 11 1 5 30 32 348 
247.196 5 12 1 6 30 1 38 
247.446 6 13 1 7 30 11 89 
249.446 0 7 0 1 31 23 150 
249.696 1 8 1 2 30 67 200 
249.946 2 9 0 3 30 89 250 
250.195 3 10 1 4 30 70 300 
250.446 4 11 0 5 30 26 350 
250.695 5 12 1 6 30 0 40 
250.946 6 13 0 7 30 15 91 
252.949 0 7 0 1 30 29 152 
253.196 1 8 0 2 30 72 202 
253.448 2 9 1 3 30 89 252 
253.696 3 10 1 4 30 64 302 
253.949 4 11 1 5 30 21 352 
254.195 5 12 1 6 30 0 42 
254.450 6 13 1 7 30 20 93 
256.451 0 7 0 1 30 35 154 
256.695 1 8 0 2 30 77 204 
256.951 2 9 0 3 30 88 254 
257.197 3 10 0 4 30 59 304 
257.445 4 11 1 5 30 16 354 
257.695 5 12 0 6 30 0 44 
257.944 6 13 1 7 31 26 95 
259.946 0 7 0 1 30 42 156 
260.196 1 8 1 2 30 81 206 
260.446 2 9 1 3 30 86 256 
260.696 3 10 1 4 30 52 306 
260.946 4 11 1 5 30 11 356 
261.195 5 12 1 6 31 1 46 
261.446 6 13 1 7 31 32 97 
263.446 0 7 0 1 30 48 158 
263.696 1 8 0 2 30 84 208 
263.945 2 9 1 3 30 83 258 
264.195 3 10 1 4 30 46 308 
264.446 4 11 1 5 31 7 358 
264.695 5 12 1 6 31 3 48 
264.945 6 13 1 7 32 38 99 
266.946 0 7 0 1 30 54 160 
267.196 1 8 0 2 30 87 210 
267.445 2 9 1 3 30 80 260 
267.695 3 10 0 4 31 40 310 
267.945 4 11 1 5 32 4 0 
268.196 5 12 1 6 32 6 50 
268.446 6 13 0 7 33 44 101 
270.446 0 7 0 1 30 60 162 
270.696 1 8 1 2 31 89 212 
270.945 2 9 1 3 31 76 262 
271.195 3 10 1 4 32 34 312 
271.445 4 11 1 5 32 2 2 
271.696 5 12 0 6 33 10 52 
271.945 6 13 1 7 34 50 103 
273.946 0 7 0 1 31 66 164 
274.195 1 8 1 2 31 89 214 
274.445 2 9 1 3 32 71 264 
274.696 3 10 1 4 33 28 314 
274.946 4 11 0 5 34 0 4 
275.196 5 12 1 6 34 14 54 
275.446 6 13 1 7 35 57 105 
277.446 0 7 0 1 31 71 166 
277.695 1 8 0 2 32 89 216 
277.945 2 9 1 3 33 66 266 
278.195 3 10 0 4 34 22 316 
278.445 4 11 1 5 35 0 6 
278.695 5 12 1 6 36 19 56 
278.945 6 13 1 7 37 62 107 
280.945 0 7 0 1 32 76 168 
281.195 1 8 1 2 33 88 218 
281.446 2 9 0 3 34 60 268 
281.695 3 10 1 4 35 17 318 
281.945 4 11 1 5 36 0 8 
282.195 5 12 1 6 37 25 58 
282.445 6 13 1 7 38 68 109 
284.445 0 7 0 1 33 80 170 
284.696 1 8 1 2 34 87 220 
284.946 2 9 1 3 35 54 270 
285.195 3 10 1 4 36 12 320 
285.446 4 11 1 5 37 1 10 
285.695 5 12 1 6 38 30 60 
285.946 6 13 0 7 40 73 111 
287.945 0 7 0 1 35 84 172 
288.196 1 8 0 2 36 84 222 
288.446 2 9 0 3 37 48 272 
288.696 3 10 0 4 38 8 322 
288.946 4 11 0 5 39 3 12 
289.196 5 12 1 6 40 36 62 
289.445 6 13 1 7 41 78 113 
291.446 0 7 0 1 36 86 174 
291.696 1 8 0 2 37 81 224 
291.945 2 9 1 3 38 41 274 
292.196 3 10 1 4 39 5 324 
292.445 4 11 1 5 40 5 14 
292.696 5 12 1 6 41 43 64 
292.946 6 13 1 7 42 82 115 
294.945 0 7 0 1 37 88 176 
295.195 1 8 1 2 38 77 226 
295.445 2 9 0 3 39 35 276 
295.696 3 10 1 4 40 2 326 
295.945 4 11 1 5 42 9 16 
296.196 5 12 1 6 43 49 66 
296.446 6 13 1 7 44 85 117 
298.446 0 7 0 1 39 89 178 
298.696 1 8 0 2 40 72 228 
298.946 2 9 1 3 41 29 278 
299.195 3 10 1 4 42 0 328 
299.445 4 11 0 5 43 13 18 
299.696 5 12 1 6 44 55 68 
299.945 6 13 1 7 45 87 119 
301.945 0 7 0 1 40 89 180 
302.195 1 8 0 2 41 67 230 
302.445 2 9 0 3 42 23 280 
302.696 3 10 1 4 43 0 330 
302.946 4 11 1 5 44 18 20 
303.195 5 12 0 6 45 61 70 
303.445 6 13 0 7 46 89 121 
305.445 0 7 0 1 41 89 182 
305.696 1 8 1 2 42 61 232 
305.946 2 9 1 3 43 18 282 
306.196 3 10 1 4 44 0 332 
306.445 4 11 1 5 45 23 22 
306.696 5 12 1 6 46 67 72 
306.946 6 13 1 7 47 89 123 
308.946 0 7 0 1 43 87 184 
309.196 1 8 1 2 44 55 234 
309.446 2 9 0 3 45 13 284 
309.696 3 10 1 4 46 1 334 
309.946 4 11 1 5 46 29 24 
310.196 5 12 1 6 47 72 74 
310.446 6 13 1 7 48 89 125 
312.446 0 7 0 1 44 85 186 
312.695 1 8 0 2 45 49 236 
312.946 2 9 1 3 46 9 286 
313.195 3 10 1 4 47 2 336 
313.445 4 11 0 5 47 35 26 
313.695 5 12 1 6 48 77 76 
313.945 6 13 1 7 49 88 127 
315.945 0 7 0 1 45 82 188 
316.195 1 8 1 2 46 43 238 
316.445 2 9 1 3 47 5 288 
316.696 3 10 0 4 48 5 338 
316.945 4 11 1 5 48 41 28 
317.195 5 12 0 6 49 81 78 
317.445 6 13 1 7 49 86 129 
319.445 0 7 0 1 46 78 190 
319.695 1 8 1 2 47 36 240 
319.945 2 9 1 3 48 3 290 
320.196 3 10 1 4 48 8 340 
320.446 4 11 1 5 49 48 30 
320.696 5 12 1 6 49 84 80 
320.946 6 13 0 7 49 84 131 
322.946 0 7 0 1 47 73 192 
323.195 1 8 0 2 48 30 242 
323.446 2 9 1 3 48 1 292 
323.696 3 10 1 4 49 12 342 
323.946 4 11 1 5 49 54 32 
324.195 5 12 1 6 49 87 82 
324.446 6 13 1 7 49 80 133 
326.446 0 7 0 1 48 68 194 
326.696 1 8 0 2 49 24 244 
326.946 2 9 1 3 49 0 294 
327.196 3 10 0 4 49 17 344 
327.446 4 11 1 5 49 60 34 
327.695 5 12 1 6 49 89 84 
327.946 6 13 1 7 49 76 135 
329.946 0 7 0 1 49 62 196 
330.195 1 8 1 2 49 19 246 
330.445 2 9 1 3 49 0 296 
330.695 3 10 1 4 49 22 346 
330.945 4 11 1 5 49 66 36 
331.196 5 12 1 6 49 89 86 
331.445 6 13 1 7 49 71 137 
333.445 0 7 0 1 49 56 198 
333.695 1 8 0 2 49 14 248 
333.946 2 9 0 3 49 0 298 
334.196 3 10 1 4 49 28 348 
334.446 4 11 1 5 49 71 38 
334.695 5 12 1 6 49 89 88 
334.946 6 13 1 7 49 66 139 
336.945 0 7 0 1 49 50 200 
337.195 1 8 0 2 49 10 250 
337.445 2 9 1 3 49 2 300 
337.696 3 10 0 4 49 34 350 
337.946 4 11 0 5 49 76 40 
338.195 5 12 1 6 49 89 90 
338.445 6 13 0 7 48 60 141 
340.446 0 7 0 1 49 44 202 
340.696 1 8 1 2 49 6 252 
340.945 2 9 0 3 49 4 302 
341.195 3 10 1 4 49 40 352 
341.445 4 11 1 5 48 80 42 
341.696 5 12 1 6 48 87 92 
341.946 6 13 1 7 47 54 143 
343.945 0 7 0 1 49 38 204 
344.195 1 8 1 2 49 3 254 
344.444 2 9 1 3 49 7 304 
344.696 3 10 1 4 48 46 354 
344.946 4 11 1 5 48 84 44 
345.195 5 12 1 6 47 84 94 
345.446 6 13 1 7 46 48 145 
347.445 0 7 0 1 49 32 206 
347.695 1 8 0 2 49 1 256 
347.946 2 9 0 3 48 11 306 
348.195 3 10 0 4 48 53 356 
348.445 4 11 1 5 47 86 46 
348.695 5 12 0 6 46 81 96 
348.946 6 13 1 7 45 41 147 
350.946 0 7 0 1 49 26 208 
351.196 1 8 1 2 48 0 258 
351.445 2 9 1 3 47 16 308 
351.695 3 10 1 4 47 59 358 
351.945 4 11 1 5 46 88 48 
352.195 5 12 1 6 45 77 98 
352.445 6 13 1 7 44 35 149 
354.446 0 7 0 1 48 20 210 
354.695 1 8 1 2 47 0 260 
354.945 2 9 0 3 47 21 310 
355.196 3 10 1 4 46 65 0 
355.446 4 11 1 5 45 89 50 
355.695 5 12 1 6 44 72 100 
355.946 6 13 0 7 43 29 151 
357.946 0 7 0 1 47 15 212 
358.196 1 8 0 2 46 0 262 
358.445 2 9 1 3 45 27 312 
358.696 3 10 0 4 45 70 2 
358.946 4 11 1 5 44 89 52 
359.195 5 12 1 6 43 67 102 
359.445 6 13 1 7 41 23 153 
361.445 0 7 0 1 46 11 214 
361.696 1 8 0 2 45 1 264 
361.946 2 9 0 3 44 33 314 
362.196 3 10 1 4 43 75 4 
362.445 4 11 0 5 42 89 54 
362.696 5 12 0 6 41 61 104 
362.946 6 13 1 7 40 18 155 
364.946 0 7 0 1 45 7 216 
365.195 1 8 1 2 44 4 266 
365.446 2 9 1 3 43 39 316 
365.696 3 10 1 4 42 79 6 
365.945 4 11 1 5 41 87 56 
366.195 5 12 1 6 40 55 106 
366.446 6 13 1 7 39 13 157 
368.446 0 7 0 1 44 4 218 
368.696 1 8 0 2 43 7 268 
368.945 2 9 1 3 42 45 318 
369.196 3 10 1 4 41 83 8 
369.445 4 11 1 5 39 85 58 
369.696 5 12 1 6 38 49 108 
369.945 6 13 1 7 37 9 159 
371.945 0 7 0 1 42 1 220 
